# wall time,egm tm, egm seqno, input joint, received joint
1542082097516.00000,627188.00000,225.00000,3.86899,-3.24583
1542082097536.00000,627192.00000,226.00000,3.96834,-3.17581
1542082097536.00000,627196.00000,227.00000,4.06363,-3.10246
1542082097556.00000,627200.00000,228.00000,4.15475,-3.02587
1542082097556.00000,627204.00000,229.00000,4.24163,-2.94609
1542082097556.00000,627208.00000,230.00000,4.32416,-2.86316
1542082097576.00000,627212.00000,231.00000,4.40226,-2.77718
1542082097576.00000,627216.00000,232.00000,4.47585,-2.68822
1542082097596.00000,627220.00000,233.00000,4.54487,-2.59639
1542082097596.00000,627224.00000,234.00000,4.60923,-2.50176
1542082097596.00000,627228.00000,235.00000,4.66886,-2.40439
1542082097616.00000,627232.00000,236.00000,4.72372,-2.30439
1542082097616.00000,627236.00000,237.00000,4.77375,-2.20186
1542082097636.00000,627240.00000,238.00000,4.81888,-2.09692
1542082097636.00000,627244.00000,239.00000,4.85908,-1.98966
1542082097646.00000,627248.00000,240.00000,4.89430,-1.88017
1542082097666.00000,627252.00000,241.00000,4.92452,-1.76857
1542082097666.00000,627256.00000,242.00000,4.94969,-1.65497
1542082097686.00000,627260.00000,243.00000,4.96979,-1.53950
1542082097686.00000,627264.00000,244.00000,4.98480,-1.42228
1542082097686.00000,627268.00000,245.00000,4.99472,-1.30340
1542082097706.00000,627272.00000,246.00000,4.99951,-1.18300
1542082097706.00000,627276.00000,247.00000,4.99919,-1.06122
1542082097726.00000,627280.00000,248.00000,4.99375,-0.93819
1542082097726.00000,627284.00000,249.00000,4.98319,-0.81404
1542082097726.00000,627288.00000,250.00000,4.96753,-0.68889
1542082097746.00000,627292.00000,251.00000,4.94679,-0.56288
1542082097746.00000,627296.00000,252.00000,4.92098,-0.43621
1542082097766.00000,627300.00000,253.00000,4.89014,-0.30911
1542082097766.00000,627304.00000,254.00000,4.85428,-0.18179
1542082097766.00000,627308.00000,255.00000,4.81346,-0.05443
1542082097784.00000,627312.00000,256.00000,4.76770,0.07290
1542082097785.00000,627316.00000,257.00000,4.71707,0.20020
1542082097801.00000,627320.00000,258.00000,4.66160,0.32749
1542082097803.00000,627324.00000,259.00000,4.60137,0.45479
1542082097805.00000,627328.00000,260.00000,4.53642,0.58210
1542082097818.00000,627332.00000,261.00000,4.46682,0.70935
1542082097819.00000,627336.00000,262.00000,4.39265,0.83636
1542082097841.00000,627340.00000,263.00000,4.31399,0.96290
1542082097841.00000,627344.00000,264.00000,4.23091,1.08875
1542082097843.00000,627348.00000,265.00000,4.14349,1.21374
1542082097855.00000,627352.00000,266.00000,4.05183,1.33773
1542082097856.00000,627356.00000,267.00000,3.95603,1.46058
1542082097868.00000,627360.00000,268.00000,3.85617,1.58215
