# wall time,egm tm, egm seqno, input joint, received joint
1542081473955.00000,1468159.00000,419.00000,3.62016,-3.16929
1542081473968.00000,1468163.00000,420.00000,3.72865,-3.09137
1542081473969.00000,1468167.00000,421.00000,3.83332,-3.01028
1542081473969.00000,1468171.00000,422.00000,3.93407,-2.92611
1542081473982.00000,1468175.00000,423.00000,4.03079,-2.83894
1542081473983.00000,1468179.00000,424.00000,4.12338,-2.74885
1542081473995.00000,1468183.00000,425.00000,4.21175,-2.65595
1542081473996.00000,1468187.00000,426.00000,4.29581,-2.56032
1542081473997.00000,1468191.00000,427.00000,4.37547,-2.46205
1542081474012.00000,1468195.00000,428.00000,4.45065,-2.36126
1542081474014.00000,1468199.00000,429.00000,4.52127,-2.25805
1542081474027.00000,1468203.00000,430.00000,4.58726,-2.15253
1542081474028.00000,1468207.00000,431.00000,4.64856,-2.04481
