# egm tm, desired joint, input joint, received joint
553690.00000,-0.52215,-1.13511,-0.52839
553694.00000,-0.53548,-1.10561,-0.54071
553698.00000,-0.54881,-1.09919,-0.55296
553702.00000,-0.56214,-1.30550,-0.56513
553706.00000,-0.57548,-1.29607,-0.57723
553710.00000,-0.58881,-1.33027,-0.58925
553714.00000,-0.60214,-1.32331,-0.60120
553718.00000,-0.61547,-1.39678,-0.61310
553722.00000,-0.62880,-1.36868,-0.62499
553726.00000,-0.64213,-1.36163,-0.63692
553730.00000,-0.65545,-1.37409,-0.64889
553734.00000,-0.66878,-1.40234,-0.66092
553738.00000,-0.68210,-1.40842,-0.67300
553742.00000,-0.69542,-1.39451,-0.68515
553746.00000,-0.70874,-1.42074,-0.69740
553750.00000,-0.72206,-1.42374,-0.70981
553754.00000,-0.73537,-1.40924,-0.72241
553758.00000,-0.74868,-1.45812,-0.73523
553762.00000,-0.76198,-1.44097,-0.74825
553766.00000,-0.77528,-1.44402,-0.76146
553770.00000,-0.78857,-1.46535,-0.77479
553774.00000,-0.80186,-1.45222,-0.78816
553778.00000,-0.81515,-1.47912,-0.80150
553782.00000,-0.82843,-1.49357,-0.81479
553786.00000,-0.84170,-1.47206,-0.82802
553790.00000,-0.85497,-1.55041,-0.84120
553794.00000,-0.86823,-1.51369,-0.85429
553798.00000,-0.88148,-1.53007,-0.86727
553802.00000,-0.89472,-1.60709,-0.88009
553806.00000,-0.90796,-1.60232,-0.89275
553810.00000,-0.92119,-1.63802,-0.90525
553814.00000,-0.93441,-1.64037,-0.91764
553818.00000,-0.94763,-1.71376,-0.93001
553822.00000,-0.96083,-1.68617,-0.94242
553826.00000,-0.97403,-1.67471,-0.95495
553830.00000,-0.98721,-1.67948,-0.96762
553834.00000,-1.00039,-1.71600,-0.98045
553838.00000,-1.01355,-1.71993,-0.99343
553842.00000,-1.02671,-1.71567,-1.00654
553846.00000,-1.03985,-1.74909,-1.01976
553850.00000,-1.05298,-1.74945,-1.03310
553854.00000,-1.06610,-1.74299,-1.04657
553858.00000,-1.07921,-1.77407,-1.06015
553862.00000,-1.09231,-1.75937,-1.07385
553866.00000,-1.10539,-1.77928,-1.08764
553870.00000,-1.11846,-1.79768,-1.10148
553874.00000,-1.13152,-1.78117,-1.11533
553878.00000,-1.14456,-1.82023,-1.12915
553882.00000,-1.15759,-1.82764,-1.14291
553886.00000,-1.17060,-1.81962,-1.15660
553890.00000,-1.18360,-1.87174,-1.17023
553894.00000,-1.19658,-1.84721,-1.18382
553898.00000,-1.20955,-1.87933,-1.19736
553902.00000,-1.22251,-1.85881,-1.21086
553906.00000,-1.23544,-1.87457,-1.22431
553910.00000,-1.24836,-1.90433,-1.23770
553914.00000,-1.26126,-1.91986,-1.25105
553918.00000,-1.27415,-1.96527,-1.26440
553922.00000,-1.28702,-1.94708,-1.27777
553926.00000,-1.29987,-1.92622,-1.29120
553930.00000,-1.31270,-1.94198,-1.30469
553934.00000,-1.32551,-1.97190,-1.31826
553938.00000,-1.33830,-1.98641,-1.33189
553942.00000,-1.35108,-1.97212,-1.34551
553946.00000,-1.36383,-2.02157,-1.35910
553950.00000,-1.37656,-2.00828,-1.37266
553954.00000,-1.38928,-2.00995,-1.38620
553958.00000,-1.40197,-2.03394,-1.39973
553962.00000,-1.41464,-2.01613,-1.41326
553966.00000,-1.42729,-2.04544,-1.42678
553970.00000,-1.43991,-2.07130,-1.44029
553974.00000,-1.45252,-2.04569,-1.45375
553978.00000,-1.46510,-2.07695,-1.46715
553982.00000,-1.47766,-2.07922,-1.48045
553986.00000,-1.49019,-2.08843,-1.49366
553990.00000,-1.50270,-2.11746,-1.50681
553994.00000,-1.51519,-2.09740,-1.51992
553998.00000,-1.52765,-2.13632,-1.53301
554002.00000,-1.54008,-2.13389,-1.54606
554006.00000,-1.55250,-2.15911,-1.55905
554010.00000,-1.56488,-2.18506,-1.57198
554014.00000,-1.57724,-2.19921,-1.58484
554018.00000,-1.58957,-2.23672,-1.59765
554022.00000,-1.60187,-2.22455,-1.61041
554026.00000,-1.61415,-2.19170,-1.62313
554030.00000,-1.62640,-2.21166,-1.63582
554034.00000,-1.63862,-2.23942,-1.64850
554038.00000,-1.65081,-2.26232,-1.66115
554042.00000,-1.66298,-2.24094,-1.67374
554046.00000,-1.67511,-2.29532,-1.68627
554050.00000,-1.68722,-2.27656,-1.69874
554054.00000,-1.69929,-2.27410,-1.71119
554058.00000,-1.71134,-2.30236,-1.72362
554062.00000,-1.72335,-2.27880,-1.73602
554066.00000,-1.73533,-2.31485,-1.74840
554070.00000,-1.74728,-2.34198,-1.76073
554074.00000,-1.75920,-2.30951,-1.77302
554078.00000,-1.77109,-2.34276,-1.78522
554082.00000,-1.78294,-2.33845,-1.79734
554086.00000,-1.79476,-2.34834,-1.80938
554090.00000,-1.80655,-2.37081,-1.82134
554094.00000,-1.81830,-2.35970,-1.83325
554098.00000,-1.83002,-2.38900,-1.84510
554102.00000,-1.84170,-2.37353,-1.85688
554106.00000,-1.85335,-2.39964,-1.86858
554110.00000,-1.86496,-2.42249,-1.88019
554114.00000,-1.87654,-2.42844,-1.89174
